context_id,role,cls_predict,label,pred_position,gold_position,score2
cba11b5059495e635b4f95e7484b2684,组织关系-裁员-裁员人数,1,1,"[(31, 33)]","[(31, 33)]","{(31, 33): 1.9819112}"
cba11b5059495e635b4f95e7484b2684,组织关系-裁员-时间,1,1,"[(22, 24)]","[(22, 24)]","{(22, 24): 1.956935}"
cba11b5059495e635b4f95e7484b2684,组织关系-裁员-裁员方,0,0,[],[],{}
b90900665eee74f658eed125a321ee06,组织关系-裁员-时间,1,1,"[(12, 14)]","[(12, 14)]","{(12, 14): 1.7743069}"
b90900665eee74f658eed125a321ee06,组织关系-裁员-裁员方,1,1,"[(17, 41)]","[(17, 41)]","{(17, 41): 1.6921445}"
b90900665eee74f658eed125a321ee06,组织关系-裁员-裁员人数,0,0,[],[],{}
c970d67bb8d3e57db77c4dbbdfbe9769,组织关系-裁员-裁员方,1,1,"[(17, 21)]","[(17, 21), (28, 33)]","{(17, 21): 1.3227847}"
c970d67bb8d3e57db77c4dbbdfbe9769,组织关系-裁员-时间,0,0,[],[],{}
c970d67bb8d3e57db77c4dbbdfbe9769,组织关系-裁员-裁员人数,0,0,[],[],{}
8a440ade8a8bac469e0357cc519ec9c0,组织关系-裁员-裁员方,1,1,"[(14, 15)]","[(14, 15)]","{(14, 15): 1.1165216}"
8a440ade8a8bac469e0357cc519ec9c0,组织关系-加盟-加盟者,1,1,"[(39, 47)]","[(39, 47)]","{(39, 47): 1.6466862}"
8a440ade8a8bac469e0357cc519ec9c0,组织关系-加盟-所加盟组织,1,1,"[(16, 17)]","[(16, 17)]","{(16, 17): 1.4897327}"
8a440ade8a8bac469e0357cc519ec9c0,组织关系-加盟-时间,0,0,[],[],{}
8a440ade8a8bac469e0357cc519ec9c0,组织关系-解雇-解雇方,1,0,"[(14, 15)]",[],"{(14, 15): 1.3772913}"
8a440ade8a8bac469e0357cc519ec9c0,组织关系-解雇-被解雇人员,1,0,"[(41, 49)]",[],"{(41, 49): 1.783166}"
8a440ade8a8bac469e0357cc519ec9c0,组织关系-解雇-时间,0,0,[],[],{}
8a440ade8a8bac469e0357cc519ec9c0,组织关系-裁员-时间,0,0,[],[],{}
8a440ade8a8bac469e0357cc519ec9c0,组织关系-裁员-裁员人数,0,0,[],[],{}
312d8e8b74cf4d1ac548143b27c949a3,组织关系-裁员-裁员方,1,1,"[(29, 39)]","[(29, 39)]","{(29, 39): 1.5677998}"
312d8e8b74cf4d1ac548143b27c949a3,组织关系-裁员-裁员人数,1,1,"[(59, 60)]","[(57, 60)]","{(59, 60): 1.6871399}"
312d8e8b74cf4d1ac548143b27c949a3,组织关系-裁员-时间,0,0,[],[],{}
bc436949df35727c97d96c2fee166113,组织关系-裁员-时间,0,1,[],"[(12, 15)]",{}
bc436949df35727c97d96c2fee166113,组织关系-裁员-裁员方,1,1,"[(20, 20)]","[(20, 20)]","{(20, 20): 1.8864086}"
bc436949df35727c97d96c2fee166113,组织关系-裁员-裁员人数,1,1,"[(25, 28), (39, 42)]","[(60, 63)]","{(25, 28): 1.6233033, (39, 42): 1.5543303}"
4acb307de2f61a9989c7616af6ff9f10,组织关系-裁员-裁员方,1,1,"[(22, 24)]","[(22, 27)]","{(22, 24): 1.4782603}"
4acb307de2f61a9989c7616af6ff9f10,财经/交易-出售/收购-收购方,1,1,"[(35, 35)]","[(35, 35)]","{(35, 35): 1.9448452}"
4acb307de2f61a9989c7616af6ff9f10,财经/交易-出售/收购-出售方,1,1,"[(38, 41)]","[(38, 41)]","{(38, 41): 1.1137736}"
4acb307de2f61a9989c7616af6ff9f10,财经/交易-出售/收购-时间,0,0,[],[],{}
4acb307de2f61a9989c7616af6ff9f10,财经/交易-出售/收购-出售价格,0,0,[],[],{}
4acb307de2f61a9989c7616af6ff9f10,组织关系-裁员-时间,0,0,[],[],{}
4acb307de2f61a9989c7616af6ff9f10,组织关系-裁员-裁员人数,0,0,[],[],{}
4acb307de2f61a9989c7616af6ff9f10,财经/交易-出售/收购-交易物,0,0,[],[],{}
7c1f296c17f91ed0bf6fb0620367b0fa,组织关系-裁员-时间,1,1,"[(12, 13)]","[(12, 13)]","{(12, 13): 1.9945602}"
7c1f296c17f91ed0bf6fb0620367b0fa,组织关系-裁员-裁员方,1,1,"[(16, 19)]","[(16, 17)]","{(16, 19): 1.9746306}"
7c1f296c17f91ed0bf6fb0620367b0fa,组织关系-裁员-裁员人数,1,1,"[(23, 24)]","[(23, 24)]","{(23, 24): 1.892767}"
4a21dfc53d3874d55d69860ff1e1b17c,组织关系-裁员-裁员方,1,1,[],"[(21, 22)]",{}
4a21dfc53d3874d55d69860ff1e1b17c,组织关系-裁员-时间,1,0,"[(38, 41)]",[],"{(38, 41): 1.1438998}"
4a21dfc53d3874d55d69860ff1e1b17c,组织关系-裁员-裁员人数,0,0,[],[],{}
f2d936214dc2cb1b873a75ee29a30ec9,组织关系-裁员-裁员方,1,1,"[(13, 20)]","[(13, 20)]","{(13, 20): 1.651693}"
f2d936214dc2cb1b873a75ee29a30ec9,组织关系-裁员-裁员人数,1,1,"[(24, 25)]","[(24, 25)]","{(24, 25): 1.9661014}"
f2d936214dc2cb1b873a75ee29a30ec9,组织关系-裁员-时间,0,0,[],[],{}
c288ea56951e058c7d5d26b3d7b6a55f,组织关系-裁员-裁员方,1,1,"[(16, 17)]","[(16, 17)]","{(16, 17): 1.6856529}"
c288ea56951e058c7d5d26b3d7b6a55f,组织关系-退出-退出方,1,1,"[(16, 90)]","[(83, 90)]","{(16, 90): 1.5218889}"
c288ea56951e058c7d5d26b3d7b6a55f,组织关系-退出-原所属组织,1,1,"[(18, 19), (96, 98)]","[(96, 97)]","{(18, 19): 1.1085299, (96, 98): 1.3554654}"
c288ea56951e058c7d5d26b3d7b6a55f,组织关系-退出-时间,0,0,[],[],{}
c288ea56951e058c7d5d26b3d7b6a55f,组织关系-裁员-时间,1,0,"[(23, 25)]",[],"{(23, 25): 1.8172069}"
c288ea56951e058c7d5d26b3d7b6a55f,组织关系-裁员-裁员人数,1,0,[],[],{}
28a837e42b88ad1242927f16be30cb37,组织关系-裁员-裁员方,1,1,"[(18, 18)]","[(18, 18)]","{(18, 18): 1.6109166}"
28a837e42b88ad1242927f16be30cb37,组织关系-裁员-时间,0,0,[],[],{}
28a837e42b88ad1242927f16be30cb37,组织关系-裁员-裁员人数,0,0,[],[],{}
62bcd2246e06ee9de6129403f755d24d,组织关系-裁员-裁员方,1,1,"[(13, 16)]","[(13, 16)]","{(13, 16): 1.9869709}"
62bcd2246e06ee9de6129403f755d24d,组织关系-裁员-裁员人数,1,1,"[(31, 33)]","[(31, 33)]","{(31, 33): 1.8079487}"
62bcd2246e06ee9de6129403f755d24d,组织关系-裁员-时间,0,0,[],[],{}
2a7cab1215b160f20319823e1f8a69cd,组织关系-裁员-裁员方,1,1,"[(23, 24)]","[(23, 24)]","{(23, 24): 1.8162688}"
2a7cab1215b160f20319823e1f8a69cd,组织关系-裁员-裁员人数,1,1,"[(42, 45)]","[(44, 45)]","{(42, 45): 1.7173808}"
2a7cab1215b160f20319823e1f8a69cd,组织关系-裁员-时间,0,0,[],[],{}
22e484b9cdbd618bdaefd83c555f88a1,组织关系-裁员-裁员方,1,1,"[(13, 13)]","[(13, 13)]","{(13, 13): 1.9793661}"
22e484b9cdbd618bdaefd83c555f88a1,组织关系-裁员-裁员人数,1,1,"[(18, 19)]","[(18, 19)]","{(18, 19): 1.9824787}"
22e484b9cdbd618bdaefd83c555f88a1,组织关系-裁员-时间,0,0,[],[],{}
238d0957f809dc480afeeecaa45d59c5,灾害/意外-坍/垮塌-时间,1,1,"[(43, 54)]","[(43, 54)]","{(43, 54): 1.7524843}"
238d0957f809dc480afeeecaa45d59c5,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(58, 86)]","[(60, 86)]","{(58, 86): 1.6990947}"
238d0957f809dc480afeeecaa45d59c5,灾害/意外-坍/垮塌-受伤人数,0,1,[],"[(108, 109)]",{}
238d0957f809dc480afeeecaa45d59c5,灾害/意外-坍/垮塌-死亡人数,0,0,[],[],{}
0568cceb0ab565d1d5610d79ac2d2da8,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(22, 27)]","[(22, 27)]","{(22, 27): 1.9601703}"
0568cceb0ab565d1d5610d79ac2d2da8,灾害/意外-坍/垮塌-死亡人数,1,1,"[(31, 32)]","[(31, 32)]","{(31, 32): 1.8375839}"
0568cceb0ab565d1d5610d79ac2d2da8,人生-死亡-地点,1,1,"[(15, 18)]","[(15, 16)]","{(15, 18): 1.8141639}"
0568cceb0ab565d1d5610d79ac2d2da8,人生-死亡-时间,0,0,[],[],{}
0568cceb0ab565d1d5610d79ac2d2da8,人生-死亡-死者年龄,0,0,[],[],{}
0568cceb0ab565d1d5610d79ac2d2da8,人生-死亡-死者,0,0,[],[],{}
0568cceb0ab565d1d5610d79ac2d2da8,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
0568cceb0ab565d1d5610d79ac2d2da8,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
ea027504736dd02c9d075190b0479904,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(26, 29)]","[(17, 29)]","{(26, 29): 1.8289896}"
ea027504736dd02c9d075190b0479904,灾害/意外-坍/垮塌-死亡人数,1,1,"[(33, 34)]","[(33, 34)]","{(33, 34): 1.941749}"
ea027504736dd02c9d075190b0479904,人生-死亡-时间,0,0,[],[],{}
ea027504736dd02c9d075190b0479904,人生-死亡-死者年龄,0,0,[],[],{}
ea027504736dd02c9d075190b0479904,人生-死亡-死者,0,0,[],[],{}
ea027504736dd02c9d075190b0479904,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
ea027504736dd02c9d075190b0479904,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
ea027504736dd02c9d075190b0479904,人生-死亡-地点,1,0,"[(19, 22)]",[],"{(19, 22): 1.7272612}"
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(17, 23)]","[(17, 23)]","{(17, 23): 1.9164581}"
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-死亡人数,1,1,"[(27, 28)]","[(27, 28)]","{(27, 28): 1.8253589}"
0198620fafb91ba57c64f810a2fdce60,人生-死亡-地点,1,1,"[(10, 13)]","[(10, 11)]","{(10, 13): 1.6111151}"
0198620fafb91ba57c64f810a2fdce60,人生-失联-地点,1,1,"[(10, 13)]","[(10, 11)]","{(10, 13): 1.5152866}"
0198620fafb91ba57c64f810a2fdce60,人生-死亡-时间,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,人生-死亡-死者年龄,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,人生-死亡-死者,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,人生-失联-时间,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,人生-失联-失联者,0,0,[],[],{}
0198620fafb91ba57c64f810a2fdce60,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-坍塌主体,1,1,[],"[(17, 18)]",{}
046a86a7769f5a361eec197fa8404a49,人生-死亡-时间,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,人生-死亡-死者年龄,1,0,"[(17, 18)]",[],"{(17, 18): 1.7287552}"
046a86a7769f5a361eec197fa8404a49,人生-死亡-死者,1,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-时间,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,灾害/意外-坍/垮塌-死亡人数,0,0,[],[],{}
046a86a7769f5a361eec197fa8404a49,人生-死亡-地点,0,0,[],[],{}
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-时间,1,1,"[(15, 18), (67, 70)]","[(15, 18), (67, 70)]","{(15, 18): 1.8288622, (67, 70): 1.6811798}"
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(31, 46)]","[(31, 46), (83, 97)]","{(31, 46): 1.2208883}"
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-死亡人数,1,1,[],"[(54, 55), (101, 102)]",{}
6d5b61216556ea335377a60923cf3ea5,人生-死亡-时间,1,1,[],"[(10, 13), (62, 65)]",{}
6d5b61216556ea335377a60923cf3ea5,人生-死亡-死者,0,1,[],"[(49, 52), (96, 99)]",{}
6d5b61216556ea335377a60923cf3ea5,人生-死亡-地点,1,1,"[(24, 34)]","[(24, 39), (76, 90)]","{(24, 34): 1.4500413}"
6d5b61216556ea335377a60923cf3ea5,人生-死亡-死者年龄,0,0,[],[],{}
6d5b61216556ea335377a60923cf3ea5,灾害/意外-坍/垮塌-受伤人数,0,0,[],[],{}
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-坍塌主体,1,1,"[(17, 21)]","[(17, 21)]","{(17, 21): 1.9654416}"
1765512c8e8716259bd40ab9d0b2966a,灾害/意外-坍/垮塌-死亡人数,1,1,"[(32, 33)]","[(32, 33)]","{(32, 33): 1.630554}"
